/usr/local/mysql/bin/mysqld, Version: 5.7.14 (MySQL Community Server (GPL)). started with:
Tcp port: 3306  Unix socket: /tmp/mysql.sock
Time                 Id Command    Argument
2016-08-25T17:04:51.412237Z	 1147 Query	SET NAMES latin1
2016-08-25T17:04:51.412392Z	 1147 Query	SET character_set_results = NULL
2016-08-25T17:04:51.412529Z	 1147 Query	SET autocommit=1
2016-08-25T17:04:51.413784Z	 1148 Connect	root@localhost on election using TCP/IP
2016-08-25T17:04:51.414045Z	 1148 Query	/* mysql-connector-java-5.1.39 ( Revision: 3289a357af6d09ecc1a10fd3c26e95183e5790ad ) */SELECT  @@session.auto_increment_increment AS auto_increment_increment, @@character_set_client AS character_set_client, @@character_set_connection AS character_set_connection, @@character_set_results AS character_set_results, @@character_set_server AS character_set_server, @@init_connect AS init_connect, @@interactive_timeout AS interactive_timeout, @@license AS license, @@lower_case_table_names AS lower_case_table_names, @@max_allowed_packet AS max_allowed_packet, @@net_buffer_length AS net_buffer_length, @@net_write_timeout AS net_write_timeout, @@query_cache_size AS query_cache_size, @@query_cache_type AS query_cache_type, @@sql_mode AS sql_mode, @@system_time_zone AS system_time_zone, @@time_zone AS time_zone, @@tx_isolation AS tx_isolation, @@wait_timeout AS wait_timeout
2016-08-25T17:04:51.414390Z	 1148 Query	SET NAMES latin1
2016-08-25T17:04:51.414501Z	 1148 Query	SET character_set_results = NULL
2016-08-25T17:04:51.414643Z	 1148 Query	SET autocommit=1
2016-08-25T17:04:51.415926Z	 1149 Connect	root@localhost on election using TCP/IP
2016-08-25T17:04:51.417810Z	 1149 Query	/* mysql-connector-java-5.1.39 ( Revision: 3289a357af6d09ecc1a10fd3c26e95183e5790ad ) */SELECT  @@session.auto_increment_increment AS auto_increment_increment, @@character_set_client AS character_set_client, @@character_set_connection AS character_set_connection, @@character_set_results AS character_set_results, @@character_set_server AS character_set_server, @@init_connect AS init_connect, @@interactive_timeout AS interactive_timeout, @@license AS license, @@lower_case_table_names AS lower_case_table_names, @@max_allowed_packet AS max_allowed_packet, @@net_buffer_length AS net_buffer_length, @@net_write_timeout AS net_write_timeout, @@query_cache_size AS query_cache_size, @@query_cache_type AS query_cache_type, @@sql_mode AS sql_mode, @@system_time_zone AS system_time_zone, @@time_zone AS time_zone, @@tx_isolation AS tx_isolation, @@wait_timeout AS wait_timeout
2016-08-25T17:04:51.418205Z	 1149 Query	SET NAMES latin1
2016-08-25T17:04:51.418335Z	 1149 Query	SET character_set_results = NULL
2016-08-25T17:04:51.418484Z	 1149 Query	SET autocommit=1
2016-08-25T17:04:51.419754Z	 1150 Connect	root@localhost on election using TCP/IP
2016-08-25T17:04:51.419999Z	 1150 Query	/* mysql-connector-java-5.1.39 ( Revision: 3289a357af6d09ecc1a10fd3c26e95183e5790ad ) */SELECT  @@session.auto_increment_increment AS auto_increment_increment, @@character_set_client AS character_set_client, @@character_set_connection AS character_set_connection, @@character_set_results AS character_set_results, @@character_set_server AS character_set_server, @@init_connect AS init_connect, @@interactive_timeout AS interactive_timeout, @@license AS license, @@lower_case_table_names AS lower_case_table_names, @@max_allowed_packet AS max_allowed_packet, @@net_buffer_length AS net_buffer_length, @@net_write_timeout AS net_write_timeout, @@query_cache_size AS query_cache_size, @@query_cache_type AS query_cache_type, @@sql_mode AS sql_mode, @@system_time_zone AS system_time_zone, @@time_zone AS time_zone, @@tx_isolation AS tx_isolation, @@wait_timeout AS wait_timeout
2016-08-25T17:04:51.420371Z	 1150 Query	SET NAMES latin1
2016-08-25T17:04:51.420508Z	 1150 Query	SET character_set_results = NULL
2016-08-25T17:04:51.420660Z	 1150 Query	SET autocommit=1
2016-08-25T17:04:51.422219Z	 1151 Connect	root@localhost on election using TCP/IP
2016-08-25T17:04:51.423378Z	 1151 Query	/* mysql-connector-java-5.1.39 ( Revision: 3289a357af6d09ecc1a10fd3c26e95183e5790ad ) */SELECT  @@session.auto_increment_increment AS auto_increment_increment, @@character_set_client AS character_set_client, @@character_set_connection AS character_set_connection, @@character_set_results AS character_set_results, @@character_set_server AS character_set_server, @@init_connect AS init_connect, @@interactive_timeout AS interactive_timeout, @@license AS license, @@lower_case_table_names AS lower_case_table_names, @@max_allowed_packet AS max_allowed_packet, @@net_buffer_length AS net_buffer_length, @@net_write_timeout AS net_write_timeout, @@query_cache_size AS query_cache_size, @@query_cache_type AS query_cache_type, @@sql_mode AS sql_mode, @@system_time_zone AS system_time_zone, @@time_zone AS time_zone, @@tx_isolation AS tx_isolation, @@wait_timeout AS wait_timeout
2016-08-25T17:04:51.423898Z	 1151 Query	SET NAMES latin1
2016-08-25T17:04:51.424609Z	 1151 Query	SET character_set_results = NULL
2016-08-25T17:04:51.424859Z	 1151 Query	SET autocommit=1
2016-08-25T17:04:51.426163Z	 1152 Connect	root@localhost on election using TCP/IP
2016-08-25T17:04:51.426411Z	 1152 Query	/* mysql-connector-java-5.1.39 ( Revision: 3289a357af6d09ecc1a10fd3c26e95183e5790ad ) */SELECT  @@session.auto_increment_increment AS auto_increment_increment, @@character_set_client AS character_set_client, @@character_set_connection AS character_set_connection, @@character_set_results AS character_set_results, @@character_set_server AS character_set_server, @@init_connect AS init_connect, @@interactive_timeout AS interactive_timeout, @@license AS license, @@lower_case_table_names AS lower_case_table_names, @@max_allowed_packet AS max_allowed_packet, @@net_buffer_length AS net_buffer_length, @@net_write_timeout AS net_write_timeout, @@query_cache_size AS query_cache_size, @@query_cache_type AS query_cache_type, @@sql_mode AS sql_mode, @@system_time_zone AS system_time_zone, @@time_zone AS time_zone, @@tx_isolation AS tx_isolation, @@wait_timeout AS wait_timeout
2016-08-25T17:04:51.426794Z	 1152 Query	SET NAMES latin1
2016-08-25T17:04:51.426926Z	 1152 Query	SET character_set_results = NULL
2016-08-25T17:04:51.427075Z	 1152 Query	SET autocommit=1
2016-08-25T17:04:51.428396Z	 1153 Connect	root@localhost on election using TCP/IP
2016-08-25T17:04:51.428665Z	 1153 Query	/* mysql-connector-java-5.1.39 ( Revision: 3289a357af6d09ecc1a10fd3c26e95183e5790ad ) */SELECT  @@session.auto_increment_increment AS auto_increment_increment, @@character_set_client AS character_set_client, @@character_set_connection AS character_set_connection, @@character_set_results AS character_set_results, @@character_set_server AS character_set_server, @@init_connect AS init_connect, @@interactive_timeout AS interactive_timeout, @@license AS license, @@lower_case_table_names AS lower_case_table_names, @@max_allowed_packet AS max_allowed_packet, @@net_buffer_length AS net_buffer_length, @@net_write_timeout AS net_write_timeout, @@query_cache_size AS query_cache_size, @@query_cache_type AS query_cache_type, @@sql_mode AS sql_mode, @@system_time_zone AS system_time_zone, @@time_zone AS time_zone, @@tx_isolation AS tx_isolation, @@wait_timeout AS wait_timeout
2016-08-25T17:04:51.429094Z	 1153 Query	SET NAMES latin1
2016-08-25T17:04:51.429247Z	 1153 Query	SET character_set_results = NULL
2016-08-25T17:04:51.430316Z	 1153 Query	SET autocommit=1
2016-08-25T17:04:53.039415Z	 1154 Connect	root@localhost on election using TCP/IP
2016-08-25T17:04:53.042962Z	 1154 Query	/* mysql-connector-java-5.1.39 ( Revision: 3289a357af6d09ecc1a10fd3c26e95183e5790ad ) */SELECT  @@session.auto_increment_increment AS auto_increment_increment, @@character_set_client AS character_set_client, @@character_set_connection AS character_set_connection, @@character_set_results AS character_set_results, @@character_set_server AS character_set_server, @@init_connect AS init_connect, @@interactive_timeout AS interactive_timeout, @@license AS license, @@lower_case_table_names AS lower_case_table_names, @@max_allowed_packet AS max_allowed_packet, @@net_buffer_length AS net_buffer_length, @@net_write_timeout AS net_write_timeout, @@query_cache_size AS query_cache_size, @@query_cache_type AS query_cache_type, @@sql_mode AS sql_mode, @@system_time_zone AS system_time_zone, @@time_zone AS time_zone, @@tx_isolation AS tx_isolation, @@wait_timeout AS wait_timeout
2016-08-25T17:04:53.058806Z	 1154 Query	SET NAMES latin1
2016-08-25T17:04:53.059001Z	 1154 Query	SET character_set_results = NULL
2016-08-25T17:04:53.059330Z	 1154 Query	SET autocommit=1
2016-08-25T17:04:53.061187Z	 1155 Connect	root@localhost on election using TCP/IP
2016-08-25T17:04:53.061395Z	 1155 Query	/* mysql-connector-java-5.1.39 ( Revision: 3289a357af6d09ecc1a10fd3c26e95183e5790ad ) */SELECT  @@session.auto_increment_increment AS auto_increment_increment, @@character_set_client AS character_set_client, @@character_set_connection AS character_set_connection, @@character_set_results AS character_set_results, @@character_set_server AS character_set_server, @@init_connect AS init_connect, @@interactive_timeout AS interactive_timeout, @@license AS license, @@lower_case_table_names AS lower_case_table_names, @@max_allowed_packet AS max_allowed_packet, @@net_buffer_length AS net_buffer_length, @@net_write_timeout AS net_write_timeout, @@query_cache_size AS query_cache_size, @@query_cache_type AS query_cache_type, @@sql_mode AS sql_mode, @@system_time_zone AS system_time_zone, @@time_zone AS time_zone, @@tx_isolation AS tx_isolation, @@wait_timeout AS wait_timeout
2016-08-25T17:04:53.061985Z	 1155 Query	SET NAMES latin1
2016-08-25T17:04:53.062108Z	 1155 Query	SET character_set_results = NULL
2016-08-25T17:04:53.062234Z	 1155 Query	SET autocommit=1
2016-08-25T17:04:53.063380Z	 1156 Connect	root@localhost on election using TCP/IP
2016-08-25T17:04:53.063601Z	 1156 Query	/* mysql-connector-java-5.1.39 ( Revision: 3289a357af6d09ecc1a10fd3c26e95183e5790ad ) */SELECT  @@session.auto_increment_increment AS auto_increment_increment, @@character_set_client AS character_set_client, @@character_set_connection AS character_set_connection, @@character_set_results AS character_set_results, @@character_set_server AS character_set_server, @@init_connect AS init_connect, @@interactive_timeout AS interactive_timeout, @@license AS license, @@lower_case_table_names AS lower_case_table_names, @@max_allowed_packet AS max_allowed_packet, @@net_buffer_length AS net_buffer_length, @@net_write_timeout AS net_write_timeout, @@query_cache_size AS query_cache_size, @@query_cache_type AS query_cache_type, @@sql_mode AS sql_mode, @@system_time_zone AS system_time_zone, @@time_zone AS time_zone, @@tx_isolation AS tx_isolation, @@wait_timeout AS wait_timeout
2016-08-25T17:04:53.064060Z	 1156 Query	SET NAMES latin1
2016-08-25T17:04:53.064175Z	 1156 Query	SET character_set_results = NULL
2016-08-25T17:04:53.064293Z	 1156 Query	SET autocommit=1
2016-08-25T17:04:53.065328Z	 1157 Connect	root@localhost on election using TCP/IP
2016-08-25T17:04:53.065533Z	 1157 Query	/* mysql-connector-java-5.1.39 ( Revision: 3289a357af6d09ecc1a10fd3c26e95183e5790ad ) */SELECT  @@session.auto_increment_increment AS auto_increment_increment, @@character_set_client AS character_set_client, @@character_set_connection AS character_set_connection, @@character_set_results AS character_set_results, @@character_set_server AS character_set_server, @@init_connect AS init_connect, @@interactive_timeout AS interactive_timeout, @@license AS license, @@lower_case_table_names AS lower_case_table_names, @@max_allowed_packet AS max_allowed_packet, @@net_buffer_length AS net_buffer_length, @@net_write_timeout AS net_write_timeout, @@query_cache_size AS query_cache_size, @@query_cache_type AS query_cache_type, @@sql_mode AS sql_mode, @@system_time_zone AS system_time_zone, @@time_zone AS time_zone, @@tx_isolation AS tx_isolation, @@wait_timeout AS wait_timeout
2016-08-25T17:04:53.065986Z	 1157 Query	SET NAMES latin1
2016-08-25T17:04:53.066096Z	 1157 Query	SET character_set_results = NULL
2016-08-25T17:04:53.066210Z	 1157 Query	SET autocommit=1
2016-08-25T17:04:53.067179Z	 1158 Connect	root@localhost on election using TCP/IP
2016-08-25T17:04:53.067361Z	 1158 Query	/* mysql-connector-java-5.1.39 ( Revision: 3289a357af6d09ecc1a10fd3c26e95183e5790ad ) */SELECT  @@session.auto_increment_increment AS auto_increment_increment, @@character_set_client AS character_set_client, @@character_set_connection AS character_set_connection, @@character_set_results AS character_set_results, @@character_set_server AS character_set_server, @@init_connect AS init_connect, @@interactive_timeout AS interactive_timeout, @@license AS license, @@lower_case_table_names AS lower_case_table_names, @@max_allowed_packet AS max_allowed_packet, @@net_buffer_length AS net_buffer_length, @@net_write_timeout AS net_write_timeout, @@query_cache_size AS query_cache_size, @@query_cache_type AS query_cache_type, @@sql_mode AS sql_mode, @@system_time_zone AS system_time_zone, @@time_zone AS time_zone, @@tx_isolation AS tx_isolation, @@wait_timeout AS wait_timeout
2016-08-25T17:04:53.067724Z	 1158 Query	SET NAMES latin1
2016-08-25T17:04:53.067816Z	 1158 Query	SET character_set_results = NULL
2016-08-25T17:04:53.067937Z	 1158 Query	SET autocommit=1
2016-08-25T17:04:53.068873Z	 1159 Connect	root@localhost on election using TCP/IP
2016-08-25T17:04:53.069029Z	 1159 Query	/* mysql-connector-java-5.1.39 ( Revision: 3289a357af6d09ecc1a10fd3c26e95183e5790ad ) */SELECT  @@session.auto_increment_increment AS auto_increment_increment, @@character_set_client AS character_set_client, @@character_set_connection AS character_set_connection, @@character_set_results AS character_set_results, @@character_set_server AS character_set_server, @@init_connect AS init_connect, @@interactive_timeout AS interactive_timeout, @@license AS license, @@lower_case_table_names AS lower_case_table_names, @@max_allowed_packet AS max_allowed_packet, @@net_buffer_length AS net_buffer_length, @@net_write_timeout AS net_write_timeout, @@query_cache_size AS query_cache_size, @@query_cache_type AS query_cache_type, @@sql_mode AS sql_mode, @@system_time_zone AS system_time_zone, @@time_zone AS time_zone, @@tx_isolation AS tx_isolation, @@wait_timeout AS wait_timeout
2016-08-25T17:04:53.069390Z	 1159 Query	SET NAMES latin1
2016-08-25T17:04:53.069700Z	 1159 Query	SET character_set_results = NULL
2016-08-25T17:04:53.069831Z	 1159 Query	SET autocommit=1
2016-08-25T17:04:53.071948Z	 1160 Connect	root@localhost on election using TCP/IP
2016-08-25T17:04:53.072129Z	 1160 Query	/* mysql-connector-java-5.1.39 ( Revision: 3289a357af6d09ecc1a10fd3c26e95183e5790ad ) */SELECT  @@session.auto_increment_increment AS auto_increment_increment, @@character_set_client AS character_set_client, @@character_set_connection AS character_set_connection, @@character_set_results AS character_set_results, @@character_set_server AS character_set_server, @@init_connect AS init_connect, @@interactive_timeout AS interactive_timeout, @@license AS license, @@lower_case_table_names AS lower_case_table_names, @@max_allowed_packet AS max_allowed_packet, @@net_buffer_length AS net_buffer_length, @@net_write_timeout AS net_write_timeout, @@query_cache_size AS query_cache_size, @@query_cache_type AS query_cache_type, @@sql_mode AS sql_mode, @@system_time_zone AS system_time_zone, @@time_zone AS time_zone, @@tx_isolation AS tx_isolation, @@wait_timeout AS wait_timeout
2016-08-25T17:04:53.072515Z	 1160 Query	SET NAMES latin1
2016-08-25T17:04:53.072630Z	 1160 Query	SET character_set_results = NULL
2016-08-25T17:04:53.072751Z	 1160 Query	SET autocommit=1
2016-08-25T17:04:53.073892Z	 1161 Connect	root@localhost on election using TCP/IP
2016-08-25T17:04:53.074058Z	 1161 Query	/* mysql-connector-java-5.1.39 ( Revision: 3289a357af6d09ecc1a10fd3c26e95183e5790ad ) */SELECT  @@session.auto_increment_increment AS auto_increment_increment, @@character_set_client AS character_set_client, @@character_set_connection AS character_set_connection, @@character_set_results AS character_set_results, @@character_set_server AS character_set_server, @@init_connect AS init_connect, @@interactive_timeout AS interactive_timeout, @@license AS license, @@lower_case_table_names AS lower_case_table_names, @@max_allowed_packet AS max_allowed_packet, @@net_buffer_length AS net_buffer_length, @@net_write_timeout AS net_write_timeout, @@query_cache_size AS query_cache_size, @@query_cache_type AS query_cache_type, @@sql_mode AS sql_mode, @@system_time_zone AS system_time_zone, @@time_zone AS time_zone, @@tx_isolation AS tx_isolation, @@wait_timeout AS wait_timeout
2016-08-25T17:04:53.074408Z	 1161 Query	SET NAMES latin1
2016-08-25T17:04:53.074520Z	 1161 Query	SET character_set_results = NULL
2016-08-25T17:04:53.074634Z	 1161 Query	SET autocommit=1
2016-08-25T17:04:53.075664Z	 1162 Connect	root@localhost on election using TCP/IP
2016-08-25T17:04:53.075848Z	 1162 Query	/* mysql-connector-java-5.1.39 ( Revision: 3289a357af6d09ecc1a10fd3c26e95183e5790ad ) */SELECT  @@session.auto_increment_increment AS auto_increment_increment, @@character_set_client AS character_set_client, @@character_set_connection AS character_set_connection, @@character_set_results AS character_set_results, @@character_set_server AS character_set_server, @@init_connect AS init_connect, @@interactive_timeout AS interactive_timeout, @@license AS license, @@lower_case_table_names AS lower_case_table_names, @@max_allowed_packet AS max_allowed_packet, @@net_buffer_length AS net_buffer_length, @@net_write_timeout AS net_write_timeout, @@query_cache_size AS query_cache_size, @@query_cache_type AS query_cache_type, @@sql_mode AS sql_mode, @@system_time_zone AS system_time_zone, @@time_zone AS time_zone, @@tx_isolation AS tx_isolation, @@wait_timeout AS wait_timeout
2016-08-25T17:04:53.076199Z	 1162 Query	SET NAMES latin1
2016-08-25T17:04:53.076302Z	 1162 Query	SET character_set_results = NULL
2016-08-25T17:04:53.076423Z	 1162 Query	SET autocommit=1
2016-08-25T17:04:53.077348Z	 1163 Connect	root@localhost on election using TCP/IP
2016-08-25T17:04:53.077501Z	 1163 Query	/* mysql-connector-java-5.1.39 ( Revision: 3289a357af6d09ecc1a10fd3c26e95183e5790ad ) */SELECT  @@session.auto_increment_increment AS auto_increment_increment, @@character_set_client AS character_set_client, @@character_set_connection AS character_set_connection, @@character_set_results AS character_set_results, @@character_set_server AS character_set_server, @@init_connect AS init_connect, @@interactive_timeout AS interactive_timeout, @@license AS license, @@lower_case_table_names AS lower_case_table_names, @@max_allowed_packet AS max_allowed_packet, @@net_buffer_length AS net_buffer_length, @@net_write_timeout AS net_write_timeout, @@query_cache_size AS query_cache_size, @@query_cache_type AS query_cache_type, @@sql_mode AS sql_mode, @@system_time_zone AS system_time_zone, @@time_zone AS time_zone, @@tx_isolation AS tx_isolation, @@wait_timeout AS wait_timeout
2016-08-25T17:04:53.077809Z	 1163 Query	SET NAMES latin1
2016-08-25T17:04:53.077915Z	 1163 Query	SET character_set_results = NULL
2016-08-25T17:04:53.078027Z	 1163 Query	SET autocommit=1
2016-08-25T17:04:54.362005Z	 1163 Query	SET autocommit=0
2016-08-25T17:04:54.366333Z	 1163 Query	select @@session.tx_read_only
2016-08-25T17:04:54.367636Z	 1163 Query	use election
2016-08-25T17:04:54.367819Z	 1163 Query	set FOREIGN_KEY_CHECKS = 0
2016-08-25T17:04:54.367950Z	 1163 Query	select @@session.tx_read_only
2016-08-25T17:04:54.368165Z	 1163 Query	truncate table voters
2016-08-25T17:04:54.373223Z	 1163 Query	set FOREIGN_KEY_CHECKS = 1
2016-08-25T17:04:54.373384Z	 1163 Query	select @@session.tx_read_only
2016-08-25T17:04:54.373587Z	 1163 Query	INSERT INTO `election`.`voters` (`id`, `version`, `name`, `gender`, `age`) VALUES ('1', '0', 'Sally', 'F', '35')
2016-08-25T17:04:54.373775Z	 1163 Query	select @@session.tx_read_only
2016-08-25T17:04:54.374195Z	 1163 Query	INSERT INTO `election`.`voters` (`id`, `version`, `name`, `gender`, `age`) VALUES ('2', '0', 'Mally', 'F', '45')
2016-08-25T17:04:54.374450Z	 1163 Query	select @@session.tx_read_only
2016-08-25T17:04:54.374728Z	 1163 Query	INSERT INTO `election`.`voters` (`id`, `version`, `name`, `gender`, `age`) VALUES ('3', '0', 'Dally', 'F', '65')
2016-08-25T17:04:54.374882Z	 1163 Query	select @@session.tx_read_only
2016-08-25T17:04:54.375050Z	 1163 Query	INSERT INTO `election`.`voters` (`id`, `version`, `name`, `gender`, `age`) VALUES ('4', '0', 'Rally', 'F', '75')
2016-08-25T17:04:54.375220Z	 1163 Query	select @@session.tx_read_only
2016-08-25T17:04:54.375385Z	 1163 Query	INSERT INTO `election`.`voters` (`id`, `version`, `name`, `gender`, `age`) VALUES ('5', '0', 'Tally', 'F', '35')
2016-08-25T17:04:54.375536Z	 1163 Query	select @@session.tx_read_only
2016-08-25T17:04:54.375688Z	 1163 Query	INSERT INTO `election`.`voters` (`id`, `version`, `name`, `gender`, `age`) VALUES ('6', '0', 'Pally', 'F', '35')
2016-08-25T17:04:54.375827Z	 1163 Query	select @@session.tx_read_only
2016-08-25T17:04:54.375983Z	 1163 Query	INSERT INTO `election`.`voters` (`id`, `version`, `name`, `gender`, `age`) VALUES ('7', '0', 'Bob', 'M', '25')
2016-08-25T17:04:54.376159Z	 1163 Query	select @@session.tx_read_only
2016-08-25T17:04:54.376343Z	 1163 Query	INSERT INTO `election`.`voters` (`id`, `version`, `name`, `gender`, `age`) VALUES ('8', '0', 'Rob', 'M', '35')
2016-08-25T17:04:54.376488Z	 1163 Query	select @@session.tx_read_only
2016-08-25T17:04:54.376680Z	 1163 Query	INSERT INTO `election`.`voters` (`id`, `version`, `name`, `gender`, `age`) VALUES ('9', '0', 'Nob', 'M', '34')
2016-08-25T17:04:54.376828Z	 1163 Query	select @@session.tx_read_only
2016-08-25T17:04:54.377009Z	 1163 Query	INSERT INTO `election`.`voters` (`id`, `version`, `name`, `gender`, `age`) VALUES ('10', '0', 'Gob', 'M', '55')
2016-08-25T17:04:54.377146Z	 1163 Query	select @@session.tx_read_only
2016-08-25T17:04:54.377295Z	 1163 Query	INSERT INTO `election`.`voters` (`id`, `version`, `name`, `gender`, `age`) VALUES ('11', '0', 'Wob', 'M', '65')
2016-08-25T17:04:54.377439Z	 1163 Query	select @@session.tx_read_only
2016-08-25T17:04:54.377588Z	 1163 Query	INSERT INTO `election`.`voters` (`id`, `version`, `name`, `gender`, `age`) VALUES ('12', '0', 'Pob', 'M', '75')
2016-08-25T17:04:54.378181Z	 1163 Query	commit
2016-08-25T17:04:54.378487Z	 1163 Query	SET autocommit=1
2016-08-25T17:04:54.844271Z	 1163 Query	set session transaction read only
2016-08-25T17:04:54.844518Z	 1163 Query	SET autocommit=0
2016-08-25T17:04:54.859560Z	 1163 Query	select count(voter0_.id) as col_0_0_ from voters voter0_
2016-08-25T17:04:54.863510Z	 1163 Query	select voter0_.id as id1_0_, voter0_.age as age2_0_, voter0_.gender as gender3_0_, voter0_.name as name4_0_, voter0_.version as version5_0_ from voters voter0_ limit 3
2016-08-25T17:04:54.871752Z	 1163 Query	commit
2016-08-25T17:04:54.871950Z	 1163 Query	SET autocommit=1
2016-08-25T17:04:54.872215Z	 1163 Query	select @@session.tx_read_only
2016-08-25T17:04:54.872431Z	 1163 Query	set session transaction read write
2016-08-25T17:04:55.386727Z	 1163 Quit	
2016-08-25T17:04:55.387413Z	 1160 Quit	
2016-08-25T17:04:55.387413Z	 1161 Quit	
2016-08-25T17:04:55.387468Z	 1162 Quit	
2016-08-25T17:04:55.387504Z	 1157 Quit	
2016-08-25T17:04:55.387505Z	 1159 Quit	
2016-08-25T17:04:55.387505Z	 1158 Quit	
2016-08-25T17:04:55.387562Z	 1156 Quit	
2016-08-25T17:04:55.387586Z	 1155 Quit	
2016-08-25T17:04:55.387586Z	 1154 Quit	
2016-08-25T18:16:08.726908Z	  990 Query	SHOW TRIGGERS FROM `election` WHERE `Table` = 'candidates'
2016-08-25T18:16:08.727261Z	  990 Query	SHOW CREATE TABLE `election`.`candidates`
2016-08-25T18:16:08.727583Z	  990 Query	SHOW SESSION VARIABLES LIKE 'sql_mode'
2016-08-25T18:31:38.251887Z	  990 Query	SHOW TRIGGERS FROM `election` WHERE `Table` = 'states'
2016-08-25T18:31:38.252276Z	  990 Query	SHOW CREATE TABLE `election`.`states`
2016-08-25T18:31:38.252635Z	  990 Query	SHOW SESSION VARIABLES LIKE 'sql_mode'
2016-08-25T18:31:38.290587Z	  990 Query	SHOW DATABASES LIKE 'election'
2016-08-25T18:31:38.290837Z	  990 Query	SHOW FULL TABLES FROM `election` LIKE '%'
2016-08-25T18:31:51.493548Z	  990 Query	SHOW TRIGGERS FROM `popcorn` WHERE `Table` = 'studios'
2016-08-25T18:31:51.493933Z	  990 Query	SHOW CREATE TABLE `popcorn`.`studios`
2016-08-25T18:31:51.494212Z	  990 Query	SHOW SESSION VARIABLES LIKE 'sql_mode'
2016-08-25T18:31:51.531781Z	  990 Query	SHOW DATABASES LIKE 'popcorn'
2016-08-25T18:31:51.532027Z	  990 Query	SHOW FULL TABLES FROM `popcorn` LIKE '%'
2016-08-25T18:32:25.769793Z	  991 Query	SELECT * FROM election.states
LIMIT 0, 1000
2016-08-25T18:32:25.770142Z	  990 Query	SELECT st.* FROM performance_schema.events_statements_current st JOIN performance_schema.threads thr ON thr.thread_id = st.thread_id WHERE thr.processlist_id = 991
2016-08-25T18:32:25.770576Z	  990 Query	SELECT st.* FROM performance_schema.events_stages_history_long st WHERE st.nesting_event_id = 69
2016-08-25T18:32:25.770798Z	  990 Query	SELECT st.* FROM performance_schema.events_waits_history_long st WHERE st.nesting_event_id = 69
2016-08-25T18:32:25.783995Z	  990 Query	SHOW INDEX FROM `election`.`states`
2016-08-25T18:32:53.556900Z	  990 Query	SHOW TRIGGERS FROM `election` WHERE `Table` = 'states'
2016-08-25T18:32:53.557325Z	  990 Query	SHOW CREATE TABLE `election`.`states`
2016-08-25T18:32:53.557615Z	  990 Query	SHOW SESSION VARIABLES LIKE 'sql_mode'
2016-08-25T18:32:53.594925Z	  990 Query	SHOW DATABASES LIKE 'election'
2016-08-25T18:32:53.595170Z	  990 Query	SHOW FULL TABLES FROM `election` LIKE '%'
2016-08-25T18:33:20.344822Z	  991 Query	ALTER TABLE `election`.`states` 
ADD COLUMN `version` INT NOT NULL AFTER `id`
2016-08-25T18:33:20.487583Z	  990 Query	SHOW FULL COLUMNS FROM `election`.`states`
2016-08-25T18:33:20.488333Z	  990 Query	SHOW INDEXES FROM `election`.`states`
2016-08-25T18:33:20.524602Z	  990 Query	SHOW TRIGGERS FROM `election` WHERE `Table` = 'states'
2016-08-25T18:33:20.524946Z	  990 Query	SHOW CREATE TABLE `election`.`states`
2016-08-25T18:33:20.525178Z	  990 Query	SHOW SESSION VARIABLES LIKE 'sql_mode'
2016-08-25T18:33:20.527444Z	  990 Query	SHOW DATABASES LIKE 'election'
2016-08-25T18:33:20.527696Z	  990 Query	SHOW FULL TABLES FROM `election` LIKE '%'
2016-08-25T18:33:21.851457Z	  990 Query	SHOW TRIGGERS FROM `election` WHERE `Table` = 'states'
2016-08-25T18:33:21.851854Z	  990 Query	SHOW CREATE TABLE `election`.`states`
2016-08-25T18:33:21.852231Z	  990 Query	SHOW SESSION VARIABLES LIKE 'sql_mode'
2016-08-25T18:33:21.854423Z	  990 Query	SHOW DATABASES LIKE 'election'
2016-08-25T18:33:21.854730Z	  990 Query	SHOW FULL TABLES FROM `election` LIKE '%'
2016-08-25T18:34:01.319686Z	  991 Query	SELECT * FROM election.states
LIMIT 0, 1000
2016-08-25T18:34:01.319994Z	  990 Query	SELECT st.* FROM performance_schema.events_statements_current st JOIN performance_schema.threads thr ON thr.thread_id = st.thread_id WHERE thr.processlist_id = 991
2016-08-25T18:34:01.320484Z	  990 Query	SELECT st.* FROM performance_schema.events_stages_history_long st WHERE st.nesting_event_id = 73
2016-08-25T18:34:01.320738Z	  990 Query	SELECT st.* FROM performance_schema.events_waits_history_long st WHERE st.nesting_event_id = 73
2016-08-25T18:34:01.335788Z	  990 Query	SHOW INDEX FROM `election`.`states`
2016-08-25T18:34:17.746160Z	  991 Query	set autocommit=0
2016-08-25T18:34:30.348003Z	  991 Prepare	INSERT INTO `election`.`states` (`id`, `version`, `electoral_votes`) VALUES ('1', '0', '15')
2016-08-25T18:34:30.348156Z	  991 Execute	INSERT INTO `election`.`states` (`id`, `version`, `electoral_votes`) VALUES ('1', '0', '15')
2016-08-25T18:34:30.348337Z	  991 Query	commit
2016-08-25T18:34:30.349822Z	  991 Close stmt	
2016-08-25T18:34:30.351852Z	  991 Query	SELECT * FROM election.states
LIMIT 0, 1000
2016-08-25T18:34:30.352044Z	  990 Query	SHOW INDEX FROM `election`.`states`
2016-08-25T18:34:31.743477Z	  991 Query	set autocommit=1
2016-08-25T18:35:06.753898Z	  991 Query	set autocommit=0
